block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,verdict
30,22,0,1.31,1586,2.36,951558,Y2,,,clean
30,23,0,1.39,1939,2.39,416279,Y2,,,clean
30,25,0,1.37,662,2.59,1041591,Y2,,,clean
30,26,0,1.32,444,2.93,798583,Y2,,,clean
30,27,0,1.29,399,2.62,441223,Y2,,,clean
30,29,0,1.40,1309,2.59,352979,Y2,,,clean
30,30,0,1.32,1184,2.43,953257,Y2,,,clean
30,31,0,1.31,557,2.48,906587,Y2,,,clean
30,33,0,1.31,1180,2.38,416011,Y2,,,clean
30,34,0,1.38,1645,2.39,806898,Y2,,,clean
30,35,0,1.36,279,2.35,789195,Y2,,,clean
30,37,0,1.35,683,2.36,1113832,Y2,,,clean
30,38,0,1.36,1171,2.55,886291,Y2,,,clean
30,39,0,1.32,1881,2.38,394374,Y2,,,clean
30,41,0,1.33,1682,2.30,1087278,Y2,,,clean
30,42,0,1.32,113,2.44,1210302,Y2,,,clean
30,43,0,1.34,1229,2.43,851870,Y2,,,clean
30,45,0,1.30,844,2.62,81450,Y2,,,clean
30,46,0,1.45,563,2.39,144303,Y2,,,clean
30,47,0,1.37,980,2.62,1320004,Y2,,,clean
30,49,0,1.33,1535,2.32,1403511,Y2,,,clean
30,50,0,1.30,739,2.66,1023978,Y2,,,clean
30,51,0,1.32,1839,2.45,1345932,Y2,,,clean
30,53,0,1.31,337,2.24,565052,Y2,,,clean
30,54,0,1.33,529,2.25,262409,Y2,,,clean
30,55,0,1.32,1326,2.47,1108289,Y2,,,clean
30,57,0,1.35,617,2.58,957996,Y2,,,clean
30,58,0,1.34,415,2.37,775069,Y2,,,clean
30,59,0,1.31,1305,2.53,854641,Y2,,,clean
30,61,0,1.35,267,2.49,502467,Y2,,,clean
30,62,0,1.30,1358,2.35,760406,Y2,,,clean
30,63,0,1.35,1516,2.48,1265556,Y2,,,clean
36,1,0,1.32,1904,2.54,679135,Y2,,,clean
36,2,0,1.31,1304,2.41,963807,Y2,,,clean
36,3,0,1.34,1567,2.53,1363903,Y2,,,clean
36,5,0,1.31,1409,2.38,752181,Y2,,,clean
36,6,0,1.39,365,2.65,792056,Y2,,,clean
36,7,0,1.35,834,2.51,140548,Y2,,,clean
36,9,0,1.33,1420,2.38,277877,Y2,,,clean
36,10,0,1.37,250,2.41,930279,Y2,,,clean
36,11,0,1.33,110,2.25,1130909,Y2,,,clean
36,13,0,1.30,716,2.52,25302,Y2,,,clean
36,14,0,1.32,156,2.26,899434,Y2,,,clean
36,15,0,1.35,1427,2.15,492543,Y2,,,clean
36,17,0,1.36,486,2.22,1204938,Y2,,,clean
36,18,0,1.32,806,2.59,901490,Y2,,,clean
36,19,0,1.34,613,2.23,701845,Y2,,,clean
36,21,0,1.32,360,2.33,1145840,Y2,,,clean
36,22,0,1.41,1542,2.37,835508,Y2,,,clean
36,23,0,1.34,159,2.36,1148880,Y2,,,clean
36,25,0,1.31,367,2.32,445694,Y2,,,clean
36,26,0,1.34,756,2.43,1459479,Y2,,,clean
36,27,0,1.30,559,2.51,482798,Y2,,,clean
36,29,0,1.32,1665,2.27,330538,Y2,,,clean
36,30,0,1.35,1602,2.61,864834,Y2,,,clean
36,31,0,1.30,1383,2.26,187397,Y2,,,clean
36,33,0,1.28,2004,2.55,1295239,Y2,,,clean
36,34,0,1.29,329,2.67,1261979,Y2,,,clean
36,35,0,1.33,312,2.45,664920,Y2,,,clean
36,37,0,1.31,1460,2.48,806898,Y2,,,clean
36,38,0,1.35,1747,2.25,582576,Y2,,,clean
36,39,0,1.29,446,2.68,1464844,Y2,,,clean
36,41,0,1.31,960,2.39,1160502,Y2,,,clean
36,42,0,1.36,874,2.44,316769,Y2,,,clean
36,43,0,1.31,165,2.34,749230,Y2,,,clean
36,45,0,1.37,1236,2.32,543952,Y2,,,clean
36,46,0,1.31,1946,2.28,875294,Y2,,,clean
36,47,0,1.43,1769,2.42,1450270,Y2,,,clean
36,49,0,1.36,1024,2.36,1003683,Y2,,,clean
36,50,0,1.36,631,2.37,281632,Y2,,,clean
36,51,0,1.31,769,2.47,1033276,Y2,,,clean
36,53,0,1.32,1038,2.32,552177,Y2,,,clean
36,54,0,1.33,1720,2.73,1382589,Y2,,,clean
36,55,0,1.31,846,2.31,804573,Y2,,,clean
36,57,0,1.35,791,2.30,905693,Y2,,,clean
36,58,0,1.33,649,2.30,968277,Y2,,,clean
36,59,0,1.34,1553,2.49,916332,Y2,,,clean
36,61,0,1.33,622,2.54,893623,Y2,,,clean
36,62,0,1.36,876,2.54,1372218,Y2,,,clean
36,63,0,1.37,81,2.58,601977,Y2,,,clean
42,1,0,1.35,1191,2.43,1254022,Y2,,,clean
42,2,0,1.33,889,2.37,1042217,Y2,,,clean
42,3,0,1.38,141,2.46,543147,Y2,,,clean
42,5,0,1.32,1704,2.30,960052,Y2,,,clean
42,6,0,1.39,1602,2.24,1274854,Y2,,,clean
42,7,0,1.32,1362,2.37,1125008,Y2,,,clean
42,9,0,1.34,963,2.33,745207,Y2,,,clean
42,10,0,1.28,1167,2.44,561386,Y2,,,clean
42,11,0,1.37,1564,2.35,1457959,Y2,,,clean
42,13,0,1.33,1452,2.49,300765,Y2,,,clean
42,14,0,1.35,1117,2.54,1218170,Y2,,,clean
42,15,0,1.32,1133,2.42,968009,Y2,,,clean
42,17,0,1.33,2045,2.44,137508,Y2,,,clean
42,18,0,1.35,787,2.42,759065,Y2,,,clean
42,19,0,1.39,1600,2.48,549495,Y2,,,clean
42,21,0,1.33,286,2.95,1000106,Y2,,,clean
42,22,0,1.36,409,2.53,287265,Y2,,,clean
42,23,0,1.33,1897,2.34,1435697,Y2,,,clean
42,25,0,1.35,42,2.29,489146,Y2,,,clean
42,26,0,1.31,629,2.34,1026124,Y2,,,clean
42,27,0,1.40,1239,2.79,1255542,Y2,,,clean
42,29,0,1.34,1546,2.52,109166,Y2,,,clean
42,30,0,1.36,904,2.36,129551,Y2,,,clean
42,31,0,1.28,1169,2.45,1000285,Y2,,,clean
42,33,0,1.36,1134,2.33,860274,Y2,,,clean
42,34,0,1.35,1628,2.30,1170963,Y2,,,clean
42,35,0,1.34,817,2.60,415474,Y2,,,clean
42,37,0,1.34,623,2.29,1320720,Y2,,,clean
42,38,0,1.32,909,2.37,127226,Y2,,,clean
42,39,0,1.38,661,2.28,1033545,Y2,,,clean
42,41,0,1.41,1417,2.38,980794,Y2,,,clean
42,42,0,1.39,1640,2.59,711679,Y2,,,clean
42,43,0,1.33,1962,2.54,102282,Y2,,,clean
42,45,0,1.38,1259,2.59,936896,Y2,,,clean
42,46,0,1.34,575,2.54,1246154,Y2,,,clean
42,47,0,1.27,1164,2.71,1333147,Y2,,,clean
42,49,0,1.36,874,2.34,274390,Y2,,,clean
42,50,0,1.33,825,2.34,705868,Y2,,,clean
42,51,0,1.29,627,2.38,1322597,Y2,,,clean
42,53,0,1.32,1881,2.26,539929,Y2,,,clean
42,54,0,1.38,1183,2.31,556469,Y2,,,clean
42,55,0,1.34,809,2.66,793219,Y2,,,clean
42,57,0,1.30,568,2.65,441939,Y2,,,clean
42,58,0,1.41,1507,2.45,1424253,Y2,,,clean
42,59,0,1.30,572,2.41,552088,Y2,,,clean
42,61,0,1.32,1799,2.30,35405,Y2,,,clean
42,62,0,1.31,328,2.36,216186,Y2,,,clean
42,63,0,1.39,1679,2.60,182390,Y2,,,clean
1,1,0,1.36,81,2.51,868410,Y2,,,clean
1,2,0,1.36,348,2.17,112385,Y2,,,clean
1,3,0,1.32,133,2.58,952810,Y2,,,clean
1,5,0,1.33,412,2.35,730991,Y2,,,clean
1,6,0,1.41,1913,2.28,865817,Y2,,,clean
1,7,0,1.38,719,2.62,41395,Y2,,,clean
1,9,0,1.30,1578,2.32,318736,Y2,,,clean
1,10,0,1.40,1196,2.46,481546,Y2,,,clean
1,11,0,1.36,212,2.64,1267612,Y2,,,clean
1,13,0,1.43,738,2.61,935107,Y2,,,clean
1,14,0,1.38,1343,2.39,88245,Y2,,,clean
1,15,0,1.30,655,2.36,813872,Y2,,,clean
1,17,0,1.34,1035,2.57,542611,Y2,,,clean
1,18,0,1.40,59,2.45,1015037,Y2,,,clean
1,19,0,1.33,496,2.56,742525,Y2,,,clean
1,21,0,1.36,550,2.38,1122057,Y2,,,clean
1,22,0,1.32,1285,2.50,1457334,Y2,,,clean
1,23,0,1.29,170,2.40,96202,Y2,,,clean
1,25,0,1.32,391,2.64,128478,Y2,,,clean
1,26,0,1.40,168,2.41,1049995,Y2,,,clean
1,27,0,1.33,1879,2.23,754327,Y2,,,clean
1,29,0,1.35,835,2.43,715882,Y2,,,clean
1,30,0,1.38,1667,2.51,1436323,Y2,,,clean
1,31,0,1.33,1626,2.34,1078784,Y2,,,clean
1,33,0,1.38,91,2.43,927150,Y2,,,clean
1,34,0,1.31,30,2.38,1136631,Y2,,,clean
1,35,0,1.30,1427,2.59,1354069,Y2,,,clean
1,37,0,1.38,1920,2.16,1426041,Y2,,,clean
1,38,0,1.34,713,2.33,1198947,Y2,,,clean
1,39,0,1.40,334,2.59,53197,Y2,,,clean
1,41,0,1.30,1380,2.61,711769,Y2,,,clean
1,42,0,1.37,449,2.36,31829,Y2,,,clean
1,43,0,1.30,1999,2.34,76354,Y2,,,clean
1,45,0,1.31,2028,2.31,1374543,Y2,,,clean
1,46,0,1.32,1806,2.53,1233637,Y2,,,clean
1,47,0,1.29,1871,2.50,532597,Y2,,,clean
1,49,0,1.39,378,2.41,936806,Y2,,,clean
1,50,0,1.34,589,2.36,1410216,Y2,,,clean
1,51,0,1.33,1043,2.31,28253,Y2,,,clean
1,53,0,1.35,1234,2.35,478685,Y2,,,clean
1,54,0,1.33,2000,2.32,514001,Y2,,,clean
1,55,0,1.32,1255,2.68,1271904,Y2,,,clean
1,57,0,1.38,1702,2.60,1439273,Y2,,,clean
1,58,0,1.31,508,2.38,843108,Y2,,,clean
1,59,0,1.34,1793,2.44,573725,Y2,,,clean
1,61,0,1.36,188,2.41,540555,Y2,,,clean
1,62,0,1.34,1051,2.53,265628,Y2,,,clean
1,63,0,1.42,1162,2.44,553429,Y2,,,clean
2,1,0,1.32,265,2.24,79572,Y2,,,clean
2,2,0,1.35,741,2.49,233889,Y2,,,clean
2,3,0,1.40,1790,2.35,632465,Y2,,,clean
2,5,0,1.33,552,2.52,891387,Y2,,,clean
2,6,0,1.46,1841,2.42,987411,Y2,,,clean
2,7,0,1.34,1976,2.49,256687,Y2,,,clean
2,9,0,1.40,1177,2.25,977129,Y2,,,clean
2,10,0,1.32,438,2.35,460446,Y2,,,clean
2,11,0,1.40,1678,2.39,944048,Y2,,,clean
2,13,0,1.33,1761,2.38,1420945,Y2,,,clean
2,14,0,1.44,969,2.28,790894,Y2,,,clean
2,15,0,1.33,1989,2.56,1199752,Y2,,,clean
2,17,0,1.27,1633,2.33,246584,Y2,,,clean
2,18,0,1.37,1889,2.43,60350,Y2,,,clean
2,19,0,1.32,1631,2.34,980347,Y2,,,clean
2,21,0,1.30,491,2.39,651151,Y2,,,clean
2,22,0,1.34,1818,2.30,218511,Y2,,,clean
2,23,0,1.32,734,2.24,892103,Y2,,,clean
2,25,0,1.33,1789,2.39,504613,Y2,,,clean
2,26,0,1.28,654,2.31,367820,Y2,,,clean
2,27,0,1.31,923,2.33,1198500,Y2,,,clean
2,29,0,1.36,879,2.49,1294702,Y2,,,clean
2,30,0,1.30,2016,2.37,1065463,Y2,,,clean
2,31,0,1.29,20,2.33,980347,Y2,,,clean
2,33,0,1.36,1282,2.44,1321346,Y2,,,clean
2,34,0,1.30,1791,2.40,589013,Y2,,,clean
2,35,0,1.32,778,2.48,1052052,Y2,,,clean
2,37,0,1.41,1385,2.48,1356930,Y2,,,clean
2,38,0,1.45,2037,2.40,1028448,Y2,,,clean
2,39,0,1.31,640,2.26,595450,Y2,,,clean
2,41,0,1.43,1677,2.34,1378477,Y2,,,clean
2,42,0,1.39,748,2.43,245869,Y2,,,clean
2,43,0,1.35,1552,2.46,1027822,Y2,,,clean
2,45,0,1.30,732,2.20,435770,Y2,,,clean
2,46,0,1.33,508,2.27,689954,Y2,,,clean
2,47,0,1.40,1294,2.45,1319468,Y2,,,clean
2,49,0,1.36,2001,2.29,636756,Y2,,,clean
2,50,0,1.33,251,2.40,201523,Y2,,,clean
2,51,0,1.33,579,2.55,640690,Y2,,,clean
2,53,0,1.30,957,2.41,384450,Y2,,,clean
2,54,0,1.31,1131,2.27,1440167,Y2,,,clean
2,55,0,1.30,473,2.80,822544,Y2,,,clean
2,57,0,1.32,461,2.32,708282,Y2,,,clean
2,58,0,1.31,109,2.48,1401186,Y2,,,clean
2,59,0,1.28,1589,2.38,333846,Y2,,,clean
2,61,0,1.36,299,2.18,891119,Y2,,,clean
2,62,0,1.50,838,2.64,635236,Y2,,,clean
2,63,0,1.33,698,2.80,246763,Y2,,,clean
3,1,0,1.27,816,2.54,329107,Y2,,,clean
3,2,0,1.35,1915,2.40,837654,Y2,,,clean
3,3,0,1.36,1997,2.35,822902,Y2,,,clean
3,5,0,1.33,1152,2.28,1276016,Y2,,,clean
3,6,0,1.37,1408,2.58,810295,Y2,,,clean
3,7,0,1.35,1380,2.20,1316160,Y2,,,clean
3,9,0,1.34,1920,2.31,21368,Y2,,,clean
3,10,0,1.33,445,2.50,670105,Y2,,,clean
3,11,0,1.31,217,2.29,540912,Y2,,,clean
3,13,0,1.38,1836,2.42,76354,Y2,,,clean
3,14,0,1.38,1693,2.57,1263589,Y2,,,clean
3,15,0,1.33,355,2.54,97096,Y2,,,clean
3,17,0,1.34,444,2.32,1054823,Y2,,,clean
3,18,0,1.36,1192,2.36,51230,Y2,,,clean
3,19,0,1.35,378,2.42,583470,Y2,,,clean
3,21,0,1.27,868,2.27,650793,Y2,,,clean
3,22,0,1.32,710,2.33,162363,Y2,,,clean
3,23,0,1.30,1736,2.35,1079142,Y2,,,clean
3,25,0,1.41,120,2.26,40054,Y2,,,clean
3,26,0,1.31,1950,2.39,636399,Y2,,,clean
3,27,0,1.30,492,2.60,1232296,Y2,,,clean
3,29,0,1.32,342,2.45,210732,Y2,,,clean
3,30,0,1.31,1561,2.40,1011640,Y2,,,clean
3,31,0,1.32,1127,2.65,432283,Y2,,,clean
3,33,0,1.33,304,2.37,756562,Y2,,,clean
3,34,0,1.31,1783,2.53,375420,Y2,,,clean
3,35,0,1.30,688,2.41,1441598,Y2,,,clean
3,37,0,1.32,469,2.37,897914,Y2,,,clean
3,38,0,1.38,1344,2.22,161022,Y2,,,clean
3,39,0,1.39,1434,2.63,948429,Y2,,,clean
3,41,0,1.39,1027,2.36,416636,Y2,,,clean
3,42,0,1.32,1549,2.70,78052,Y2,,,clean
3,43,0,1.31,987,2.50,119358,Y2,,,clean
3,45,0,1.31,1293,2.31,1027822,Y2,,,clean
3,46,0,1.29,1284,2.44,8404,Y2,,,clean
3,47,0,1.31,1538,2.31,565499,Y2,,,clean
3,49,0,1.36,1215,2.20,933230,Y2,,,clean
3,50,0,1.33,26,2.20,835776,Y2,,,clean
3,51,0,1.43,1631,2.50,638634,Y2,,,clean
3,53,0,1.37,740,2.53,4560,Y2,,,clean
3,54,0,1.41,44,2.42,1215667,Y2,,,clean
3,55,0,1.32,1023,2.46,1065642,Y2,,,clean
3,57,0,1.34,1059,2.56,1002163,Y2,,,clean
3,58,0,1.35,1263,2.35,850797,Y2,,,clean
3,59,0,1.32,72,2.35,850618,Y2,,,clean
3,61,0,1.34,744,2.31,10371,Y2,,,clean
3,62,0,1.32,1520,2.31,207782,Y2,,,clean
3,63,0,1.41,490,2.49,622988,Y2,,,clean
4,1,0,1.39,887,2.44,1003414,Y2,,,clean
4,2,0,1.37,1863,2.35,967741,Y2,,,clean
4,3,0,1.35,680,2.37,358433,Y2,,,clean
4,5,0,1.35,463,2.45,1319289,Y2,,,clean
4,6,0,1.37,312,2.39,1321256,Y2,,,clean
4,7,0,1.37,1575,2.57,1418531,Y2,,,clean
4,9,0,1.34,1527,2.31,344396,Y2,,,clean
4,10,0,1.28,1407,2.20,736356,Y2,,,clean
4,11,0,1.31,979,2.31,576228,Y2,,,clean
4,13,0,1.34,2025,2.28,734389,Y2,,,clean
4,14,0,1.33,1394,2.42,1288891,Y2,,,clean
4,15,0,1.34,504,2.40,1285136,Y2,,,clean
4,17,0,1.38,1748,2.87,595987,Y2,,,clean
4,18,0,1.33,1463,2.28,423700,Y2,,,clean
4,19,0,1.33,314,2.29,629246,Y2,,,clean
4,21,0,1.34,818,2.43,597328,Y2,,,clean
4,22,0,1.37,1433,2.46,236928,Y2,,,clean
4,23,0,1.35,602,2.55,356466,Y2,,,clean
4,25,0,1.32,1815,2.93,71973,Y2,,,clean
4,26,0,1.31,1161,2.37,1294792,Y2,,,clean
4,27,0,1.36,1296,2.53,118732,Y2,,,clean
4,29,0,1.33,890,2.37,1017272,Y2,,,clean
4,30,0,1.34,486,2.45,807881,Y2,,,clean
4,31,0,1.35,1868,2.35,211805,Y2,,,clean
4,33,0,1.31,1836,2.37,102371,Y2,,,clean
4,34,0,1.35,678,2.39,544310,Y2,,,clean
4,35,0,1.39,1862,2.59,602782,Y2,,,clean
4,37,0,1.38,1846,2.45,507474,Y2,,,clean
4,38,0,1.36,580,2.27,881642,Y2,,,clean
4,39,0,1.34,517,2.85,98079,Y2,,,clean
4,41,0,1.31,1992,2.43,812262,Y2,,,clean
4,42,0,1.34,666,2.49,1029789,Y2,,,clean
4,43,0,1.33,252,2.50,631571,Y2,,,clean
4,45,0,1.37,1921,2.29,286281,Y2,,,clean
4,46,0,1.36,1197,2.46,825584,Y2,,,clean
4,47,0,1.41,1216,2.45,1166582,Y2,,,clean
4,49,0,1.36,1958,2.23,329107,Y2,,,clean
4,50,0,1.35,934,2.51,881284,Y2,,,clean
4,51,0,1.37,821,2.27,1307935,Y2,,,clean
4,53,0,1.39,1551,2.45,1018703,Y2,,,clean
4,54,0,1.27,839,2.46,865549,Y2,,,clean
4,55,0,1.34,149,2.91,1210660,Y2,,,clean
4,57,0,1.38,934,2.32,77516,Y2,,,clean
4,58,0,1.32,554,2.32,672519,Y2,,,clean
4,59,0,1.32,266,2.38,350386,Y2,,,clean
4,61,0,1.30,1385,2.45,700414,Y2,,,clean
4,62,0,1.42,1601,2.35,363976,Y2,,,clean
4,63,0,1.34,661,2.36,242740,Y2,,,clean
5,1,0,1.30,1788,2.25,343949,Y2,,,clean
5,2,0,1.31,1388,2.58,1048118,Y2,,,clean
5,3,0,1.43,416,2.50,107467,Y2,,,clean
5,5,0,1.41,1894,2.23,1264036,Y2,,,clean
5,6,0,1.40,1609,2.42,847667,Y2,,,clean
5,7,0,1.30,1545,2.41,1372755,Y2,,,clean
5,9,0,1.32,1503,2.56,221550,Y2,,,clean
5,10,0,1.29,1397,2.23,1363456,Y2,,,clean
5,11,0,1.35,1426,2.36,959694,Y2,,,clean
5,13,0,1.38,678,2.31,1287729,Y2,,,clean
5,14,0,1.39,1176,2.33,805378,Y2,,,clean
5,15,0,1.35,2038,2.24,1316696,Y2,,,clean
5,17,0,1.31,1469,2.38,1383662,Y2,,,clean
5,18,0,1.34,652,2.45,567019,Y2,,,clean
5,19,0,1.33,121,2.23,1339406,Y2,,,clean
5,21,0,1.38,469,2.46,1241505,Y2,,,clean
5,22,0,1.36,1531,2.37,1395106,Y2,,,clean
5,23,0,1.36,1325,2.25,29057,Y2,,,clean
5,25,0,1.36,82,2.66,378102,Y2,,,clean
5,26,0,1.34,324,2.30,792593,Y2,,,clean
5,27,0,1.45,425,2.51,127673,Y2,,,clean
5,29,0,1.31,1269,2.44,878513,Y2,,,clean
5,30,0,1.34,585,2.47,682980,Y2,,,clean
5,31,0,1.31,1463,2.51,1220405,Y2,,,clean
5,33,0,1.33,1971,2.36,1081914,Y2,,,clean
5,34,0,1.31,1342,2.45,593215,Y2,,,clean
5,35,0,1.30,1609,2.50,547528,Y2,,,clean
5,37,0,1.31,1742,2.52,527769,Y2,,,clean
5,38,0,1.37,1209,2.48,707299,Y2,,,clean
5,39,0,1.31,268,2.37,1038998,Y2,,,clean
5,41,0,1.31,892,2.39,541449,Y2,,,clean
5,42,0,1.31,1911,2.38,1163989,Y2,,,clean
5,43,0,1.35,449,2.46,492901,Y2,,,clean
5,45,0,1.34,418,2.28,1151741,Y2,,,clean
5,46,0,1.38,1488,2.57,245333,Y2,,,clean
5,47,0,1.30,701,2.44,1065016,Y2,,,clean
5,49,0,1.33,1678,2.50,281096,Y2,,,clean
5,50,0,1.29,1367,2.39,874311,Y2,,,clean
5,51,0,1.35,1242,2.52,36031,Y2,,,clean
5,53,0,1.33,1736,2.30,355303,Y2,,,clean
5,54,0,1.30,1984,2.60,783026,Y2,,,clean
5,55,0,1.40,1617,2.30,972927,Y2,,,clean
5,57,0,1.33,1480,2.48,721693,Y2,,,clean
5,58,0,1.37,455,2.66,1420319,Y2,,,clean
5,59,0,1.40,16,2.47,983566,Y2,,,clean
5,61,0,1.40,1046,2.22,463307,Y2,,,clean
5,62,0,1.36,1829,2.53,1343518,Y2,,,clean
5,63,0,1.31,649,2.58,186771,Y2,,,clean
7,1,0,1.37,1772,2.34,830322,Y2,,,clean
7,2,0,1.34,1731,2.34,325978,Y2,,,clean
7,3,0,1.37,130,2.42,922680,Y2,,,clean
7,5,0,1.33,369,2.44,200629,Y2,,,clean
7,6,0,1.31,1644,2.70,651330,Y2,,,clean
7,7,0,1.33,68,2.46,291824,Y2,,,clean
7,9,0,1.28,759,2.40,965953,Y2,,,clean
7,10,0,1.36,2047,2.46,606805,Y2,,,clean
7,11,0,1.37,1700,2.39,339121,Y2,,,clean
7,13,0,1.37,1731,2.45,1144856,Y2,,,clean
7,14,0,1.31,637,2.38,1087815,Y2,,,clean
7,15,0,1.29,121,2.31,1067787,Y2,,,clean
7,17,0,1.30,1438,2.49,768721,Y2,,,clean
7,18,0,1.34,1578,2.30,460714,Y2,,,clean
7,19,0,1.35,1686,2.60,929117,Y2,,,clean
7,21,0,1.30,913,2.28,1402438,Y2,,,clean
7,22,0,1.31,1769,2.36,663042,Y2,,,clean
7,23,0,1.32,1407,2.51,1423895,Y2,,,clean
7,25,0,1.30,1663,2.51,996709,Y2,,,clean
7,26,0,1.37,1370,2.34,409305,Y2,,,clean
7,27,0,1.33,189,2.26,1427829,Y2,,,clean
7,29,0,1.39,1534,2.48,1210660,Y2,,,clean
7,30,0,1.33,1397,2.38,81360,Y2,,,clean
7,31,0,1.29,500,2.28,950575,Y2,,,clean
7,33,0,1.41,928,2.33,1026839,Y2,,,clean
7,34,0,1.41,1580,2.54,83327,Y2,,,clean
7,35,0,1.39,1332,2.42,201970,Y2,,,clean
7,37,0,1.41,829,2.31,219047,Y2,,,clean
7,38,0,1.33,1958,2.48,268,Y2,,,clean
7,39,0,1.30,670,2.48,1334310,Y2,,,clean
7,41,0,1.34,1512,2.28,311226,Y2,,,clean
7,42,0,1.32,363,2.48,518739,Y2,,,clean
7,43,0,1.39,1251,2.68,140190,Y2,,,clean
7,45,0,1.30,1397,2.39,588298,Y2,,,clean
7,46,0,1.34,626,2.24,455350,Y2,,,clean
7,47,0,1.31,1558,2.35,231117,Y2,,,clean
7,49,0,1.37,448,2.41,1260370,Y2,,,clean
7,50,0,1.33,1967,2.28,336707,Y2,,,clean
7,51,0,1.33,1015,2.70,647128,Y2,,,clean
7,53,0,1.33,1750,2.37,948429,Y2,,,clean
7,54,0,1.34,118,2.39,1200646,Y2,,,clean
7,55,0,1.39,1956,2.91,765860,Y2,,,clean
7,57,0,1.35,1956,2.30,1416832,Y2,,,clean
7,58,0,1.33,297,2.43,962734,Y2,,,clean
7,59,0,1.38,1748,2.40,1148701,Y2,,,clean
7,61,0,1.30,1337,2.50,48012,Y2,,,clean
7,62,0,1.36,62,2.30,724912,Y2,,,clean
7,63,0,1.34,1893,2.62,913739,Y2,,,clean
8,1,0,1.37,1218,2.50,350654,Y2,,,clean
8,2,0,1.37,719,2.69,603855,Y2,,,clean
8,3,0,1.34,684,2.40,1124114,Y2,,,clean
8,5,0,1.33,157,2.46,608146,Y2,,,clean
8,6,0,1.34,845,2.35,213861,Y2,,,clean
8,7,0,1.30,676,2.28,993848,Y2,,,clean
8,9,0,1.40,1049,2.58,991166,Y2,,,clean
8,10,0,1.27,259,2.53,1100868,Y2,,,clean
8,11,0,1.35,263,2.30,278324,Y2,,,clean
8,13,0,1.35,44,2.42,607878,Y2,,,clean
8,14,0,1.32,1862,2.29,222355,Y2,,,clean
8,15,0,1.34,263,2.19,116318,Y2,,,clean
8,17,0,1.32,842,2.27,392586,Y2,,,clean
8,18,0,1.35,1794,2.52,1308918,Y2,,,clean
8,19,0,1.37,434,2.47,683784,Y2,,,clean
8,21,0,1.37,740,2.49,210643,Y2,,,clean
8,22,0,1.34,514,2.47,911504,Y2,,,clean
8,23,0,1.42,1190,2.36,1034439,Y2,,,clean
8,25,0,1.38,1858,2.34,1101494,Y2,,,clean
8,26,0,1.30,1472,2.27,58025,Y2,,,clean
8,27,0,1.44,86,2.18,256956,Y2,,,clean
8,29,0,1.33,617,2.43,218511,Y2,,,clean
8,30,0,1.31,376,2.40,1230598,Y2,,,clean
8,31,0,1.32,1346,2.81,69022,Y2,,,clean
8,33,0,1.33,993,2.66,107288,Y2,,,clean
8,34,0,1.35,955,2.66,1116693,Y2,,,clean
8,35,0,1.35,750,2.66,1141280,Y2,,,clean
8,37,0,1.33,1645,2.27,1045614,Y2,,,clean
8,38,0,1.34,1602,2.58,379354,Y2,,,clean
8,39,0,1.34,814,2.64,3040,Y2,,,clean
8,41,0,1.45,1135,2.44,1364261,Y2,,,clean
8,42,0,1.32,1954,2.56,1007080,Y2,,,clean
8,43,0,1.30,330,2.28,448108,Y2,,,clean
8,45,0,1.37,679,2.32,458121,Y2,,,clean
8,46,0,1.33,750,2.34,1303643,Y2,,,clean
8,47,0,1.39,1245,2.56,145018,Y2,,,clean
8,49,0,1.38,1338,2.85,1054376,Y2,,,clean
8,50,0,1.31,552,2.46,455081,Y2,,,clean
8,51,0,1.33,507,2.31,760943,Y2,,,clean
8,53,0,1.34,1908,2.70,36746,Y2,,,clean
8,54,0,1.34,231,2.30,1134306,Y2,,,clean
8,55,0,1.29,449,2.52,1075208,Y2,,,clean
8,57,0,1.28,373,2.42,1047045,Y2,,,clean
8,58,0,1.32,1958,2.33,54628,Y2,,,clean
8,59,0,1.31,1014,2.46,131875,Y2,,,clean
8,61,0,1.33,979,3.01,1094878,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
8,62,0,1.34,491,2.48,1039088,Y2,,,clean
8,63,0,1.37,1491,2.36,602514,Y2,,,clean
9,1,0,1.31,2002,2.33,1220942,Y2,,,clean
9,2,0,1.32,1713,2.32,1227021,Y2,,,clean
9,3,0,1.27,981,2.28,608057,Y2,,,clean
9,5,0,1.40,229,2.24,888348,Y2,,,clean
9,6,0,1.37,1961,2.54,1248300,Y2,,,clean
9,7,0,1.37,139,2.32,118017,Y2,,,clean
9,9,0,1.30,1576,2.29,535369,Y2,,,clean
9,10,0,1.32,54,2.33,1050532,Y2,,,clean
9,11,0,1.30,1705,2.54,1267254,Y2,,,clean
9,13,0,1.33,131,2.36,191689,Y2,,,clean
9,14,0,1.29,51,2.59,396520,Y2,,,clean
9,15,0,1.34,1022,2.24,1433194,Y2,,,clean
9,17,0,1.32,1858,2.44,646055,Y2,,,clean
9,18,0,1.35,985,2.19,1162380,Y2,,,clean
9,19,0,1.31,1338,2.33,65178,Y2,,,clean
9,21,0,1.31,343,2.27,818253,Y2,,,clean
9,22,0,1.30,359,2.34,407159,Y2,,,clean
9,23,0,1.34,1918,2.46,1115531,Y2,,,clean
