block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
4,39,3,1.96,1,2.20,1162,Y2,,,0,11.651,clean
4,40,3,1.55,1,2.39,26912,Y4,,,0,11.963,clean
4,41,3,1.97,1,2.30,682086,Y2,,,0,12.032,clean
4,42,3,1.88,1,2.74,1232564,Y4,,,0,11.889,clean
4,43,3,2.42,1,2.48,45508,Y4,,,0,11.606,clean
4,44,3,1.92,1,2.61,500858,Y2,,,0,11.186,clean
4,45,3,1.92,1,2.33,1250267,Y4,,,0,10.957,clean
4,46,3,2.27,1,2.41,939310,Y4,,,0,10.971,clean
4,47,3,2.10,1,2.53,489861,Y2,,,0,11.121,clean
4,48,3,1.91,1,2.28,709444,Y2,,,0,11.025,clean
4,49,3,2.34,1,2.43,139564,Y4,,,0,10.622,clean
4,50,3,2.02,1,2.39,335187,Y4,,,0,10.018,clean
4,51,3,2.50,1,2.44,1258403,Y4,,,0,9.541,clean
4,52,3,2.66,1,2.29,415564,Y4,0.00/noise-like,0.24/noise-like,0,9.234,hump-note
4,53,3,2.55,1,2.62,357538,Y2,0.00/noise-like,0.00/noise-like,0,8.944,hump-note
4,54,3,2.87,1,2.32,178456,Y2,0.00/noise-like,0.00/noise-like,0,8.779,hump-note
4,55,3,2.81,1,2.39,1048386,Y4,0.00/noise-like,0.00/noise-like,0,8.596,hump-note
4,56,3,2.91,1,2.36,402778,Y2,0.24/noise-like,0.00/noise-like,0,8.026,hump-note
4,57,3,0,-1,0,0,-,,,0,7.311,QUARANTINE:dark-lane range=64 distinct=63
4,58,3,0,-1,0,0,-,,,0,6.758,QUARANTINE:dark-lane range=59 distinct=60
4,59,3,0,-1,0,0,-,,,0,6.120,QUARANTINE:dark-lane range=50 distinct=51
4,60,3,0,-1,0,0,-,,,0,5.373,QUARANTINE:dark-lane range=46 distinct=46
4,61,3,0,-1,0,0,-,,,0,4.699,QUARANTINE:dark-lane range=42 distinct=43
4,62,3,0,-1,0,0,-,,,0,3.980,QUARANTINE:dark-lane range=36 distinct=37
4,63,3,0,-1,0,0,-,,,0,3.306,QUARANTINE:dark-lane range=30 distinct=30
5,0,3,22.74,1,2.47,1059473,Y2,0.00/noise-like,0.00/noise-like,0,16.027,SPECTRAL-LINE
5,1,3,1.50,1,2.33,736088,Y2,,,0,15.734,clean
5,2,3,1.53,1,2.39,851780,Y4,,,0,15.848,clean
5,3,3,1.43,884,2.46,144035,Y2,,,0,16.095,clean
5,4,3,1.78,1,2.62,205189,Y4,,,0,16.189,clean
5,5,3,1.77,1,2.42,988662,Y2,,,0,16.201,clean
5,6,3,1.72,1,2.40,340909,Y2,,,0,15.844,clean
5,7,3,1.79,1,2.25,165582,Y4,,,0,15.401,clean
5,8,3,1.68,1,2.38,165582,Y2,,,0,15.150,clean
5,9,3,1.68,1,2.33,326693,Y2,,,0,14.993,clean
5,10,3,1.94,1,2.46,1227200,Y4,,,0,14.844,clean
5,11,3,1.66,1,2.38,774801,Y4,,,0,14.771,clean
5,12,3,1.54,1,2.43,635236,Y4,,,0,14.599,clean
5,13,3,1.69,1,2.43,1172215,Y4,,,0,14.161,clean
5,14,3,1.65,1,2.35,874043,Y2,,,0,13.677,clean
5,15,3,1.66,1,2.73,479490,Y4,,,0,13.397,clean
5,16,3,1.70,1,2.34,1368284,Y2,,,0,13.308,clean
5,17,3,1.96,1,2.38,367552,Y2,,,0,13.339,clean
5,18,3,1.73,1,2.57,318915,Y4,,,0,14.408,clean
5,19,3,1.46,1,2.38,300854,Y2,,,0,13.726,clean
5,20,3,1.92,1,2.69,97632,Y2,,,0,13.576,clean
5,21,3,1.83,1,2.43,1284689,Y4,,,0,13.326,clean
5,22,3,1.81,1,2.24,254899,Y4,,,0,13.196,clean
5,23,3,1.69,1,2.38,812531,Y2,,,0,13.272,clean
5,24,3,1.74,1,2.59,62942,Y4,,,0,13.422,clean
5,25,3,1.59,1,2.36,1417816,Y4,,,0,13.489,clean
5,26,3,1.54,1,2.36,731260,Y2,,,0,13.393,clean
5,27,3,1.80,1,2.34,406355,Y2,,,0,13.146,clean
5,28,3,1.67,1,2.58,98795,Y4,,,0,12.735,clean
5,29,3,1.94,1,2.36,525445,Y2,,,0,12.549,clean
5,30,3,2.00,1,2.36,1330554,Y2,,,0,12.376,clean
5,31,3,1.89,1,2.34,937432,Y4,,,0,12.246,clean
5,32,3,2.66,1,2.61,622272,Y4,0.24/noise-like,0.00/noise-like,0,12.096,hump-note
5,33,3,1.73,1,2.31,1097202,Y2,,,0,11.930,clean
5,34,3,1.91,1,2.48,292718,Y2,,,0,11.767,clean
5,35,3,2.40,1,2.31,1153171,Y4,,,0,11.637,clean
5,36,3,2.37,1,2.64,1262873,Y2,,,0,11.501,clean
5,37,3,1.99,1,2.56,1021206,Y4,,,0,11.453,clean
5,38,3,1.89,1,2.27,287265,Y2,,,0,11.465,clean
5,39,3,1.88,1,2.49,1084507,Y2,,,0,11.642,clean
5,40,3,2.00,1,2.51,1271635,Y2,,,0,11.909,clean
5,41,3,1.63,1,2.77,347972,Y2,,,0,12.024,clean
5,42,3,1.97,1,2.49,20742,Y2,,,0,11.903,clean
5,43,3,2.28,1,2.53,1121700,Y2,,,0,11.569,clean
5,44,3,2.05,1,2.41,965148,Y4,,,0,11.178,clean
5,45,3,2.17,1,2.42,1213968,Y2,,,0,10.921,clean
5,46,3,2.13,1,2.53,149488,Y2,,,0,10.956,clean
5,47,3,2.01,1,2.42,1357824,Y4,,,0,11.069,clean
